,index_content,word,nature,content_type,index_word
14800,555,安装,v,pos,2
14801,555,师傅,nr,pos,3
14802,555,安装,v,pos,4
14808,555,专业,n,pos,5
14809,556,质量,n,pos,1
14814,556,满意,v,pos,2
14816,556,真的,d,pos,3
14818,556,喜欢,v,pos,4
14821,556,超出,v,pos,5
14822,556,期望值,n,pos,6
14824,556,发货,n,pos,7
14825,556,速度,n,pos,8
14829,556,包装,v,pos,9
14831,556,仔细,ad,pos,10
14833,556,严实,ad,pos,11
14835,556,物流,n,pos,12
14836,556,公司,n,pos,13
14837,556,服务态度,n,pos,14
14841,556,运送,v,pos,15
14842,556,速度,n,pos,16
14843,556,很快,d,pos,17
14846,556,满意,v,pos,18
14849,556,购物,n,pos,19
14850,557,好看,v,pos,1
14856,557,优惠,vn,pos,2
14859,557,暂时,d,pos,3
14861,557,没用,v,pos,4
14863,558,看着,v,pos,1
14864,558,不错,a,pos,2
14866,558,购物,n,pos,3
14867,558,体验,n,pos,4
14871,559,价格,n,pos,1
14874,559,送货,v,pos,2
14875,559,安装,v,pos,3
14879,559,省心,n,pos,4
14882,560,东西,ns,pos,1
14883,560,不错,a,pos,2
14885,560,声音,n,pos,3
14886,560,很小,a,pos,4
14888,560,出门在外,l,pos,5
14893,561,终于,d,pos,1
14894,561,搞定,v,pos,2
14896,561,送货,v,pos,3
14899,561,售后服务,l,pos,4
14902,562,太好了,l,pos,1
14904,562,安装,v,pos,2
14905,562,师傅,nr,pos,3
14909,562,力,n,pos,4
14911,562,支持,v,pos,5
14913,563,安装,v,pos,1
14921,563,装修,v,pos,2
14923,563,试试,vn,pos,3
14924,563,实际效果,n,pos,4
14925,564,装好,v,pos,1
14931,564,师傅,nr,pos,2
14932,564,装,v,pos,3
14934,564,蛮快,a,pos,4
14937,564,谢谢,nr,pos,5
14939,565,不错,a,pos,1
14940,565,物流,n,pos,2
14941,565,太度,n,pos,3
14944,565,货,n,pos,4
14945,565,装上去,v,pos,5
14947,565,没用,v,pos,6
14949,565,美观,nz,pos,7
14952,566,物美价廉,l,pos,1
14955,567,装,v,pos,1
14963,568,哈哈哈哈,o,pos,1
14978,569,安装,v,pos,1
14980,569,师傅,nr,pos,2
14981,569,服务,vn,pos,3
14987,570,收到,v,pos,1
14989,570,搞,v,pos,2
14990,570,活动,vn,pos,3
14994,570,物美价廉,l,pos,4
15002,571,服务态度,n,pos,1
15006,571,值得,v,pos,2
15007,571,信赖,n,pos,3
15008,572,先是,d,pos,1
15010,572,实体店,n,pos,2
15014,572,机械式,n,pos,3
15017,572,干脆,d,pos,4
15019,572,网上,s,pos,5
15020,572,抢,v,pos,6
15022,572,拉倒,v,pos,7
15024,572,正好,a,pos,8
15025,572,赶上,d,pos,9
15026,572,活动,vn,pos,10
15027,572,不到,v,pos,11
15028,572,一千块,m,pos,12
15029,572,钱,n,pos,13
15030,572,拿下,v,pos,14
15034,572,辅材,n,pos,15
15036,572,收费,n,pos,16
15037,572,干嘛,n,pos,17
15040,572,贵,a,pos,18
15043,572,反正,d,pos,19
15046,572,假货,n,pos,20
15047,573,安装,v,pos,1
15052,573,牌子,n,pos,2
15057,573,放心,v,pos,3
15060,574,不错,a,pos,1
15062,574,送货,v,pos,2
15063,574,速度,n,pos,3
15068,574,爱,v,pos,4
15070,575,家里,s,pos,1
15075,575,搬,v,pos,2
15076,575,新家,n,pos,3
15079,575,一台,m,pos,4
15080,576,不错,a,pos,1
15082,576,产品,n,pos,2
15084,576,质量,n,pos,3
15090,577,不错,a,pos,1
15093,577,实体店,n,pos,2
15095,577,便宜,a,pos,3
15098,578,看着,v,pos,1
15102,578,很小,a,pos,2
15104,578,空间,n,pos,3
15107,578,安装,v,pos,4
15108,579,安装,v,pos,1
15109,579,服务,vn,pos,2
15111,579,满意,v,pos,3
15113,579,送货,v,pos,4
15118,579,力,n,pos,5
15119,580,送货,v,pos,1
15122,580,安装,v,pos,2
15126,580,真心,d,pos,3
15127,580,不错,a,pos,4
15129,580,完美,a,pos,5
15131,581,送到,v,pos,1
15135,581,安装,v,pos,2
15137,581,安装,v,pos,3
15141,581,评价,n,pos,4
15143,582,安装,v,pos,1
15144,582,速度,n,pos,2
15146,582,出水,v,pos,3
15149,582,安装,v,pos,4
15150,582,人员,n,pos,5
15151,582,服务周到,i,pos,6
15152,583,产品,n,pos,1
15155,583,安装,v,pos,2
15158,583,送货,v,pos,3
15159,583,太慢,a,pos,4
15160,584,看着,v,pos,1
15161,584,很棒,a,pos,2
15169,585,服务态度,n,pos,1
15172,585,安装,v,pos,2
15173,585,技术,n,pos,3
15177,585,满意,v,pos,4
15179,586,一如既往,i,pos,1
15183,586,卖,v,pos,2
15184,586,电器,n,pos,3
15186,586,放心,v,pos,4
15187,587,送货,v,pos,1
15190,587,师傅,nr,pos,2
15191,587,上门,ns,pos,3
15192,587,安装,v,pos,4
15195,587,态度,n,pos,5
15199,588,到货,v,pos,1
15201,588,未,d,pos,2
15202,588,安装,v,pos,3
15205,588,安装,v,pos,4
15209,588,补充,v,pos,5
15210,588,评价,n,pos,6
15211,589,外观设计,n,pos,1
15213,589,外壳,n,pos,2
15214,589,材质,n,pos,3
15219,589,不愧,a,pos,4
15221,589,大厂,n,pos,5
15223,589,品牌,n,pos,6
15225,589,质保,j,pos,7
15226,589,年,m,pos,8
15228,589,数字,n,pos,9
15229,589,显示,v,pos,10
15232,589,直观,n,pos,11
15234,589,安装,v,pos,12
15235,589,师傅,nr,pos,13
15241,589,乱收费,n,pos,14
15244,589,我家,r,pos,15
15245,589,坏,a,pos,16
15252,589,帮忙,v,pos,17
15253,589,安装,v,pos,18
15256,590,价格,n,pos,1
15258,590,贵,a,pos,2
15260,590,希望,v,pos,3
15261,590,一分钱,n,pos,4
15262,590,一分货,n,pos,5
15268,591,装,v,pos,1
15271,591,段时间,nr,pos,2
15274,591,上次,t,pos,3
15275,591,试,v,pos,4
15281,592,收到,v,pos,1
15282,592,一段时间,l,pos,2
15285,592,特地,n,pos,3
15288,592,一段时间,l,pos,4
15291,592,评论,n,pos,5
15293,592,特别,d,pos,6
15296,592,没想到,l,pos,7
15297,592,花,v,pos,8
15299,592,钱,n,pos,9
15300,592,买来,v,pos,10
15302,592,实用,v,pos,11
15304,592,东西,ns,pos,12
15306,592,物有所值,l,pos,13
15310,592,快递,v,pos,14
15314,592,很快,d,pos,15
15316,592,安装,v,pos,16
15318,592,师傅,nr,pos,17
15321,592,到位,v,pos,18
15324,592,满意,v,pos,19
15327,593,不错,a,pos,1
15334,593,安装,v,pos,2
15335,593,师傅,nr,pos,3
15339,594,确实,ad,pos,1
15340,594,不错,a,pos,2
15344,594,售后服务,l,pos,3
15345,594,满分,d,pos,4
15346,595,质量,n,pos,1
15350,595,值得,v,pos,2
15351,595,推荐,v,pos,3
15352,595,购买,v,pos,4
15354,595,效果,n,pos,5
15355,595,不错,a,pos,6
15356,596,东西,ns,pos,1
15360,596,家里人,nrt,pos,2
15362,596,喜欢,v,pos,3
15364,596,热水,n,pos,4
15369,597,装完,v,pos,1
15372,597,感觉,n,pos,2
15373,597,不错,a,pos,3
15375,597,安装,v,pos,4
15376,597,师傅,nr,pos,5
15377,597,非常热心,b,pos,6
15378,598,东西,ns,pos,1
15382,598,简洁,a,pos,2
15383,598,大方,n,pos,3
15385,598,媳妇,n,pos,4
15386,598,特别,d,pos,5
15387,598,喜欢,v,pos,6
15392,599,第一天,m,pos,1
15393,599,晚上,t,pos,2
15394,599,拍,v,pos,3
15397,599,第二天,m,pos,4
15402,599,第三天,m,pos,5
15403,599,师傅,nr,pos,6
15406,599,安装,v,pos,7
15409,599,师傅,nr,pos,8
15410,599,服务,vn,pos,9
15416,599,接,v,pos,10
15417,599,太阳能,n,pos,11
15418,599,另一面,c,pos,12
15419,599,墙,n,pos,13
15421,599,接,v,pos,14
15424,599,管子,n,pos,15
15426,599,安装费,n,pos,16
15433,599,挺好,a,pos,17
15437,600,不错,a,pos,1
15439,600,感觉,n,pos,2
15442,600,力,n,pos,3
15446,600,购买,v,pos,4
15447,601,到货,v,pos,1
15451,601,安装,v,pos,2
15452,601,效率,n,pos,3
15455,601,高,a,pos,4
15456,602,外观,n,pos,1
15457,602,好看,v,pos,2
15460,602,实体店,n,pos,3
15462,602,款,m,pos,4
15463,602,便宜,a,pos,5
15466,603,很好,d,pos,1
15470,603,天气,n,pos,2
15471,603,总,b,pos,3
15472,603,下雨,v,pos,4
15473,603,太阳能,n,pos,5
15474,603,二线,m,pos,6
15476,604,货,n,pos,1
15478,604,收到,v,pos,2
15482,604,安装,v,pos,3
15483,604,服务态度,n,pos,4
15486,605,蛮好,a,pos,1
15488,605,蛮好,a,pos,2
15490,605,蛮好,a,pos,3
15492,605,蛮好,a,pos,4
15494,605,蛮好,a,pos,5
15496,605,蛮好,a,pos,6
15498,605,蛮好,a,pos,7
15500,605,蛮好,a,pos,8
15502,606,帮,v,pos,1
15503,606,朋友,n,pos,2
15507,606,产品,n,pos,3
15509,606,安装,v,pos,4
15512,606,满意,v,pos,5
15513,607,整体,n,pos,1
15515,607,行,zg,pos,2
15517,607,唯一,b,pos,3
15519,607,一点,m,pos,4
15521,607,舒服,a,pos,5
15524,607,机子,n,pos,6
15525,607,侧面,f,pos,7
15526,607,脏兮兮,z,pos,8
15528,607,两块,m,pos,9
15529,607,斑,n,pos,10
15531,607,倒,v,pos,11
15534,607,洗掉,v,pos,12
15538,607,计较,v,pos,13
15541,607,希望,v,pos,14
15544,607,点,m,pos,15
15548,607,细节,n,pos,16
15552,607,客户,n,pos,17
15554,607,第一,m,pos,18
15555,607,映像,v,pos,19
15556,608,外观设计,n,pos,1
15557,608,不错,a,pos,2
15559,608,师傅,nr,pos,3
15560,608,安装,v,pos,4
15566,609,装,v,pos,1
15571,609,值得,v,pos,2
15574,609,价格,n,pos,3
15577,610,物流,n,pos,1
15579,610,力,n,pos,2
15581,610,拍,v,pos,3
15583,610,第二天,m,pos,4
15585,610,收到,v,pos,5
15588,610,售后,n,pos,6
15589,610,安装,v,pos,7
15593,610,力,n,pos,8
15595,610,收到,v,pos,9
15596,610,第二天,m,pos,10
15598,610,安装,v,pos,11
15602,610,安装,v,pos,12
15603,610,魏,nr,pos,13
15604,610,师傅,nr,pos,14
15605,610,认真仔细,z,pos,15
15607,610,干活,a,pos,16
15608,610,利索,n,pos,17
15610,610,管线,n,pos,18
15611,610,走,v,pos,19
15614,610,漂亮,a,pos,20
15616,610,晚上,t,pos,21
15618,610,用上,v,pos,22
15621,610,保温,n,pos,23
15622,610,时间,n,pos,24
15623,610,长,a,pos,25
15626,610,满意,v,pos,26
15632,611,安装,v,pos,1
15633,611,业,n,pos,2
15635,611,物流,n,pos,3
15637,611,特别,d,pos,4
15639,611,力,n,pos,5
15640,612,服务态度,n,pos,1
15644,612,安装,v,pos,2
15645,612,快捷,a,pos,3
15647,612,满分,d,pos,4
15649,613,装修,v,pos,1
15650,613,师傅,nr,pos,2
15652,613,力,n,pos,3
15654,613,服务态度,n,pos,4
15658,614,安装,v,pos,1
15659,614,负责,v,pos,2
15661,614,到货,v,pos,3
15664,614,服务,vn,pos,4
15666,614,满意,v,pos,5
15668,615,送货,v,pos,1
15671,615,安装,v,pos,2
15672,615,专业,n,pos,3
15674,615,很快,d,pos,4
15678,616,安装,v,pos,1
15679,616,师傅,nr,pos,2
15680,616,特别,d,pos,3
15686,616,热心,n,pos,4
15688,617,购物,n,pos,1
15691,617,放心,v,pos,2
15693,617,产品包装,n,pos,3
15695,617,质量,n,pos,4
15696,617,到货,v,pos,5
15701,617,没想到,l,pos,6
15702,617,售后服务,l,pos,7
15704,617,到位,v,pos,8
15706,617,网上,s,pos,9
15708,617,实体店,n,pos,10
15712,617,价位,n,pos,11
15714,617,实惠,vn,pos,12
15717,617,购物,n,pos,13
15719,617,选,v,pos,14
15722,617,踏实,a,pos,15
15725,618,好用,v,pos,1
15735,620,外观,n,pos,1
15736,620,很漂亮,n,pos,2
15738,620,装修,v,pos,3
15740,620,新家,n,pos,4
15744,620,感觉,n,pos,5
15745,620,不错,a,pos,6
15747,620,装,v,pos,7
15748,620,上试,v,pos,8
15752,620,家里,s,pos,9
15756,620,装完,v,pos,10
15757,621,质量,n,pos,1
15759,621,不错,a,pos,2
15761,621,安装,v,pos,3
15762,621,服务,vn,pos,4
15765,621,到位,v,pos,5
15768,622,满意,v,pos,1
15770,622,安装,v,pos,2
15771,622,师傅,nr,pos,3
15775,622,力,n,pos,4
15778,623,不错,a,pos,1
15780,623,物有所值,l,pos,2
15782,623,美观大方,ns,pos,3
15783,624,很好,d,pos,1
15786,624,安装,v,pos,2
15790,624,值得,v,pos,3
15791,624,购买,v,pos,4
15794,625,不错,a,pos,1
15798,625,售后服务,l,pos,2
15803,626,物流,n,pos,1
15804,626,速度,n,pos,2
15807,626,当天,t,pos,3
15808,626,下单,n,pos,4
15809,626,第二天,m,pos,5
15810,626,送到,v,pos,6
15812,626,第三天,m,pos,7
15815,626,上门,ns,pos,8
15816,626,安装,v,pos,9
15818,626,安装,v,pos,10
15819,626,师傅,nr,pos,11
15820,626,认真负责,n,pos,12
15822,626,安装,v,pos,13
15823,626,完事,v,pos,14
15826,626,收拾,v,pos,15
15829,626,干净,a,pos,16
15832,626,满意,v,pos,17
15836,626,东西,ns,pos,18
15839,626,值,v,pos,19
15841,626,水热,n,pos,20
15843,626,蛮快,a,pos,21
15846,626,花洒,nr,pos,22
15848,626,洗,v,pos,23
15850,626,时间,n,pos,24
15851,626,长,a,pos,25
15854,626,建议,n,pos,26
15856,626,大花,n,pos,27
15857,626,洒,v,pos,28
15859,626,水用,n,pos,29
15862,626,费,v,pos,30
15865,626,总体,n,pos,31
15866,626,感觉,n,pos,32
15871,627,第三次,m,pos,1
15872,627,购买,v,pos,2
15874,627,安装,v,pos,3
15875,627,师傅,nr,pos,4
15877,627,耐心,a,pos,5
15879,628,当天,t,pos,1
15880,628,收货,n,pos,2
15883,628,安装,v,pos,3
15886,628,特别,d,pos,4
15888,629,服务态度,n,pos,1
15892,629,安装,v,pos,2
15893,629,效果,n,pos,3
15894,629,正好,a,pos,4
15898,630,师傅,nr,pos,1
15899,630,态度,n,pos,2
15901,630,物流,n,pos,3
15904,630,不错,a,pos,4
15905,631,物流,n,pos,1
15908,631,东西,ns,pos,2
15912,631,服务,vn,pos,3
15915,631,到位,v,pos,4
15917,631,星,n,pos,5
15919,632,物流,n,pos,1
15921,632,安装,v,pos,2
15924,632,力,n,pos,3
15926,632,加热,v,pos,4
15927,632,很快,d,pos,5
15930,633,第二次,m,pos,1
15942,634,货,n,pos,1
15944,634,收到,v,pos,2
15953,635,太阳能,n,pos,1
15955,635,谱,v,pos,2
15960,635,舒服,a,pos,3
15962,636,价格,n,pos,1
15963,636,实惠,vn,pos,2
15966,636,品牌,n,pos,3
15967,636,值得,v,pos,4
15968,636,信赖,n,pos,5
15970,637,热水,n,pos,1
15972,637,舒服,a,pos,2
15978,637,用用,v,pos,3
15980,638,师傅,nr,pos,1
15984,638,服务态度,n,pos,2
15986,638,特别,d,pos,3
15988,639,安装,v,pos,1
15989,639,师傅,nr,pos,2
15993,639,不错,a,pos,3
15995,640,超级,b,pos,1
15999,640,热水,n,pos,2
16002,640,特快,d,pos,3
16003,641,不错,a,pos,1
16005,641,上门,ns,pos,2
16006,641,安装,v,pos,3
16008,641,免,v,pos,4
16009,641,服务费,n,pos,5
16011,642,电脑板,n,pos,1
16013,642,遥控,vn,pos,2
16015,642,外观,n,pos,3
16016,642,漂亮,a,pos,4
16017,642,大方,n,pos,5
16018,643,东西,ns,pos,1
16027,643,评价,n,pos,2
16031,644,正品,n,pos,1
16034,644,购,v,pos,2
16038,645,不错,a,pos,1
16041,645,服务,vn,pos,2
16045,646,一段时间,l,pos,1
16049,646,不错,a,pos,2
16050,647,东西,ns,pos,1
16051,647,不错,a,pos,2
16053,647,安装,v,pos,3
16055,647,师傅,nr,pos,4
16057,647,不错,a,pos,5
16058,648,物流,n,pos,1
16059,648,很快,d,pos,2
16061,648,昨天,t,pos,3
16062,648,订货,n,pos,4
16070,648,售后服务,l,pos,5
16071,648,不错,a,pos,6
16073,648,当天,t,pos,7
16074,648,安装,v,pos,8
16075,648,完毕,v,pos,9
16077,648,花费,n,pos,10
16080,648,满意,v,pos,11
16085,649,感觉,n,pos,1
16087,649,不错,a,pos,2
16090,650,在家,r,pos,1
16092,650,过段时间,n,pos,2
16093,650,回家,n,pos,3
16096,651,安装,v,pos,1
16097,651,师傅,nr,pos,2
16103,651,负责,v,pos,3
16106,652,没试,v,pos,1
16109,652,试过,v,pos,2
16111,652,追加,v,pos,3
16112,652,评价,n,pos,4
16114,653,没装,v,pos,1
16117,653,装好,v,pos,2
16120,653,追评,v,pos,3
16122,654,辛苦,a,pos,1
16123,654,师傅,nr,pos,2
16130,654,好评,v,pos,3
16131,655,货,n,pos,1
16133,655,收到,v,pos,2
16140,655,安装,v,pos,3
16142,656,品牌,n,pos,1
16145,656,实惠,vn,pos,2
16147,656,值得,v,pos,3
16148,656,拥有,v,pos,4
16149,657,安装,v,pos,1
16150,657,师傅,nr,pos,2
16151,657,态度,n,pos,3
16154,657,技术,n,pos,4
16155,657,专业,n,pos,5
16156,658,来货,n,pos,1
16159,658,安装,v,pos,2
16162,658,服务周到,i,pos,3
16163,659,安装,v,pos,1
16164,659,师傅,nr,pos,2
16168,659,上门,ns,pos,3
16169,659,不错,a,pos,4
16170,660,美观大方,ns,pos,1
16172,660,实用,v,pos,2
16177,661,服务,vn,pos,1
16180,661,安装,v,pos,2
16181,661,师傅,nr,pos,3
16186,662,家庭,n,pos,1
16189,662,父母,n,pos,2
16190,662,和子,nr,pos,3
16192,662,远亲不如近邻,i,pos,4
16197,662,地处,s,pos,5
16198,662,远,a,pos,6
16200,662,互相间,n,pos,7
16210,662,显得,v,pos,8
16211,662,生活,vn,pos,9
16212,662,关系,n,pos,10
16214,662,左邻右舍,i,pos,11
16215,662,之间,f,pos,12
16217,662,密,a,pos,13
16219,663,满意,v,pos,1
16221,663,安装,v,pos,2
16222,663,师傅,nr,pos,3
16230,664,价格,n,pos,1
16231,664,适中,v,pos,2
16232,665,物流,n,pos,1
16233,665,超快,v,pos,2
16234,665,晚上,t,pos,3
16235,665,下单,n,pos,4
16237,665,上午,t,pos,5
16239,665,送货上门,l,pos,6
16241,665,外形,n,pos,7
16242,665,漂亮,a,pos,8
16244,665,功能,n,pos,9
16246,665,强大,a,pos,10
16249,665,价格,n,pos,11
16251,665,低点,n,pos,12
16254,665,完美,a,pos,13
16257,665,点,m,pos,14
16259,665,赞,v,pos,15
16261,665,物流,n,pos,16
16262,665,小哥,n,pos,17
16263,665,态度,n,pos,18
16267,665,下次,t,pos,19
16272,666,不错,a,pos,1
16280,667,物流,n,pos,1
16281,667,很快,d,pos,2
16283,667,服务,vn,pos,3
16287,668,谢谢,nr,pos,1
16288,668,安装,v,pos,2
16289,668,师傅,nr,pos,3
16291,668,辛苦,a,pos,4
16293,669,师傅,nr,pos,1
16295,669,辛苦,a,pos,2
16297,669,满意,v,pos,3
16303,670,感觉,n,pos,1
16305,670,不错,a,pos,2
16306,671,昨天,t,pos,1
16307,671,下单,n,pos,2
16315,672,安装费,n,pos,1
16321,673,不错,a,pos,1
16325,673,还好,v,pos,2
16332,673,家,q,pos,3
16333,673,老人,n,pos,4
16336,673,安装,v,pos,5
16337,673,员,q,pos,6
16339,673,主意,n,pos,7
16342,673,花,v,pos,8
16343,673,洒,v,pos,9
16344,673,正好,a,pos,10
16345,673,安装,v,pos,11
16350,673,正上方,f,pos,12
16353,673,每次,r,pos,13
16354,673,洗澡,v,pos,14
16357,673,郁闷,a,pos,15
16359,673,同情,n,pos,16
16365,674,老房子,n,pos,1
16367,674,安上,v,pos,2
16369,675,完美,a,pos,1
16371,675,服务,vn,pos,2
16374,675,安装,v,pos,3
16377,676,物流,n,pos,1
16379,676,服务,vn,pos,2
16381,676,制热,v,pos,3
16382,676,效果,n,pos,4
16384,677,不错,a,pos,1
16386,677,家人,n,pos,2
16389,677,喜欢,v,pos,3
16392,678,实惠,vn,pos,1
16398,679,好评,v,pos,1
16407,680,不错,a,pos,1
16414,681,东西,ns,pos,1
16415,681,自营,vn,pos,2
16418,681,快递,v,pos,3
16419,681,第二天,m,pos,4
16420,681,京,j,pos,5
16424,681,东西,ns,pos,6
16425,681,送来,v,pos,7
16429,681,包装,v,pos,8
16434,681,客服,n,pos,9
16436,681,不错,a,pos,10
16438,681,不懂,a,pos,11
16441,681,耐心,a,pos,12
16442,681,解答,v,pos,13
16444,681,售后,n,pos,14
16448,681,师傅,nr,pos,15
16449,681,安装,v,pos,16
16451,681,第二天,m,pos,17
16454,681,赶上,d,pos,18
16456,681,第三天,m,pos,19
16459,681,帮,v,pos,20
16460,681,安装,v,pos,21
16463,681,态度,n,pos,22
16472,681,安装费,n,pos,23
16475,681,贵,a,pos,24
16477,682,安装,v,pos,1
16478,682,满意,v,pos,2
16480,682,服务,vn,pos,3
16481,682,认可,v,pos,4
16483,683,快递,v,pos,1
16484,683,速度,n,pos,2
16486,683,物品,n,pos,3
16487,683,质量,n,pos,4
16490,684,满意,v,pos,1
16492,684,真的,d,pos,2
16494,684,喜欢,v,pos,3
16497,684,超出,v,pos,4
16498,684,期望值,n,pos,5
16500,684,发货,n,pos,6
16501,684,速度,n,pos,7
16505,684,包装,v,pos,8
16507,684,仔细,ad,pos,9
16509,684,严实,ad,pos,10
16511,684,配送,v,pos,11
16512,684,人员,n,pos,12
16513,684,态度,n,pos,13
16517,684,速度,n,pos,14
16518,684,很快,d,pos,15
16521,684,满意,v,pos,16
16524,684,购物,n,pos,17
16525,685,速度,n,pos,1
16526,685,很快,d,pos,2
16528,685,服務,vn,pos,3
16536,686,时间,n,pos,1
16537,686,长,a,pos,2
16538,686,坏,a,pos,3
16542,686,号,m,pos,4
16544,686,一台,m,pos,5
16545,686,月,m,pos,6
16547,686,日,m,pos,7
16548,686,收到,v,pos,8
16549,686,月,m,pos,9
16550,686,号,m,pos,10
16552,686,早就,d,pos,11
16554,686,安装,v,pos,12
16558,686,当天,t,pos,13
16559,686,洗上,v,pos,14
16561,686,热水澡,n,pos,15
16563,686,十一,m,pos,16
16564,686,长假,n,pos,17
16568,686,心情,n,pos,18
16570,686,满意,v,pos,19
16573,687,收到,v,pos,1
16574,687,等待,v,pos,2
16575,687,安装,v,pos,3
16576,688,装好,v,pos,1
16578,688,没试,v,pos,2
16580,688,感觉,n,pos,3
16581,688,还好,v,pos,4
16582,689,快递,v,pos,1
16583,689,不错,a,pos,2
16585,689,速度,n,pos,3
16587,689,很快,d,pos,4
16588,690,早上,t,pos,1
16589,690,下单,n,pos,2
16591,690,下午,t,pos,3
16592,690,货到,l,pos,4
16594,690,次日,t,pos,5
16595,690,安装,v,pos,6
16598,690,顺畅,a,pos,7
16601,690,网购,n,pos,8
16604,690,不错,a,pos,9
16606,690,希望,v,pos,10
16607,690,耐用,a,pos,11
16609,691,东西,ns,pos,1
16610,691,不错,a,pos,2
16612,691,操作,v,pos,3
16613,691,简单,a,pos,4
16616,692,不错,a,pos,1
16619,692,两件,m,pos,2
16622,693,好评,v,pos,1
16624,693,服务,vn,pos,2
16626,693,不错,a,pos,3
16629,694,价位,n,pos,1
16633,694,不错,a,pos,2
16637,694,安装,v,pos,3
16638,694,收费,n,pos,4
16639,694,感觉,n,pos,5
16641,694,贵,a,pos,6
16646,694,就用,v,pos,7
16648,694,一点,m,pos,8
16651,694,几个,m,pos,9
16652,694,接头,v,pos,10
16657,694,感觉,n,pos,11
16659,694,卡,n,pos,12
16661,694,价钱,n,pos,13
16662,694,装,v,pos,14
16667,694,太,d,pos,15
16668,694,满意,v,pos,16
16669,695,价格,n,pos,1
16673,695,服务,vn,pos,2
16675,695,不错,a,pos,3
16678,695,安装,v,pos,4
16683,695,遥控,vn,pos,5
16684,695,要贴,n,pos,6
16691,695,安装,v,pos,7
16692,695,花,v,pos,8
16696,696,一段时间,l,pos,1
16699,696,评价,n,pos,2
16702,696,体验,n,pos,3
16704,696,很好,a,pos,4
16708,696,超值,v,pos,5
16710,696,一款,m,pos,6
16713,696,适合,v,pos,7
16714,696,家庭,n,pos,8
16717,696,安装,v,pos,9
16718,696,人员素质,n,pos,10
16721,696,高,a,pos,11
16724,696,收费,n,pos,12
16725,696,标准,n,pos,13
16727,696,透明,v,pos,14
16729,696,整体,n,pos,15
16732,696,不错,a,pos,16
16735,696,购物,n,pos,17
16738,697,两个,m,pos,1
16739,697,月,m,pos,2
16743,697,评价,n,pos,3
16750,697,自营,vn,pos,4
16751,697,店,n,pos,5
16752,697,购买,v,pos,6
16753,697,电器产品,n,pos,7
16755,697,放心,v,pos,8
16759,697,担心,v,pos,9
16760,697,容量,n,pos,10
16763,697,尺寸,n,pos,11
16767,697,原位,n,pos,12
16769,697,安装,v,pos,13
16773,697,请,v,pos,14
16774,697,安装,v,pos,15
16775,697,师傅,nr,pos,16
16776,697,上门,ns,pos,17
16777,697,查看,v,pos,18
16779,697,机型,n,pos,19
16781,697,收,v,pos,20
16782,697,服务费,n,pos,21
16784,697,不贵,a,pos,22
16786,697,旧件,n,pos,23
16787,697,取下,v,pos,24
16789,697,安装,v,pos,25
16790,697,新机,n,pos,26
16792,697,花,v,pos,27
16797,698,安装,v,pos,1
16808,699,当天,t,pos,1
16809,699,安装,v,pos,2
16812,699,简单,a,pos,3
16814,699,试,v,pos,4
16817,699,安装,v,pos,5
16818,699,师傅,nr,pos,6
16821,699,耐心,a,pos,7
16825,699,讲解,v,pos,8
16833,699,遥控,vn,pos,9
16835,699,距离,n,pos,10
16836,699,短点,n,pos,11
16840,699,情况,n,pos,12
16841,699,用不上,l,pos,13
16844,699,信赖,n,pos,14
16849,700,服务态度,n,pos,1
16852,701,东西,ns,pos,1
16853,701,不错,a,pos,2
16855,701,做工,v,pos,3
16858,701,全国,n,pos,4
16859,701,联保,j,pos,5
16866,701,售后,n,pos,6
16868,701,安装,v,pos,7
16869,701,师傅,nr,pos,8
16871,701,热情,n,pos,9
16873,701,安装费,n,pos,10
16875,701,高,a,pos,11
16878,701,块,zg,pos,12
16880,701,减,v,pos,13
16882,701,零头,n,pos,14
16895,701,师傅,nr,pos,15
16896,701,坎,nrt,pos,16
16897,701,大山,ns,pos,17
16900,701,上推,v,pos,18
16901,701,八辈,m,pos,19
16905,701,祖宗,nr,pos,20
16908,701,师傅,nr,pos,21
16911,701,够够,a,pos,22
16914,702,体面,n,pos,1
